,Title,Video ID,Published At,Keyword,Likes,Comments,Views
667,The History Of Earth&#39;s Five Mass Extinction Events [4K] | The Next Great Extinction Event | Spark,-Jsj7K6E0Fg,2022-04-13,history,11595.0,2294.0,1487029.0
668,Why did Britain Attack the Greeks in 1944? | Animated History,ZBDLEROHj9E,2022-08-20,history,14800.0,1070.0,280369.0
669,Year 536 Was the Worst Year to Be Alive - What Happened?,s3YTfhJmh1I,2020-03-11,history,213630.0,18062.0,9024180.0
670,The Entire History of Viking Britain // Medieval England Documentary,J9DwXeAtWrs,2022-04-06,history,16874.0,1248.0,1687706.0
671,Why Alexander The Great Is The Single Most Important Man In History,a2a4oR0ZUYE,2020-03-11,history,72348.0,7260.0,3046581.0
672,The Man Who Accidentally Killed The Most People In History,IV3dnLzthDA,2022-04-22,history,702117.0,41105.0,22100487.0
673,10 MYSTERIOUS Historical Places You&#39;ve Never Heard Of!,0GbJ3dciyO4,2022-08-23,history,1811.0,48.0,79531.0
674,5 Unexplained Historical Mysteries That Experts Cannot Solve | Weird History Moments,UUNFQNiU2GM,2022-02-22,history,9669.0,458.0,1008972.0
675,The Animated History of Sweden,_i54q6j3rtc,2022-04-22,history,20363.0,919.0,708445.0
676,"America Unearthed: Lost Relics of the Bible (S2, E10) | Full Episode | History",XueMKFSbVcA,2020-11-30,history,12009.0,2041.0,1135106.0
677,History of Abomination,TvVdIHTVog0,2022-08-23,history,4066.0,174.0,72885.0
678,Greatest Last Stands In History,_aEJIUnxcrc,2022-05-02,history,20018.0,726.0,821480.0
679,The Real History of Slavery - Southern Negro,Vx0xhwzdLl8,2021-05-20,history,56485.0,10299.0,5464252.0
680,Ten Minute History - The Viking Age (Short Documentary),ExvEIOWB-H0,2019-01-28,history,29974.0,1394.0,1453787.0
681,How Did Ancient People Learn To Cook? | Footprints Of Civilisation | Absolute History,bwQwSBlaHxQ,2022-08-09,history,1313.0,138.0,51321.0
682,The History Of Chess: A Reflection Of Us,kkOweffr3II,2022-08-21,history,2546.0,173.0,51885.0
683,Deadliest Battle in History: Stalingrad | Animated History,putm_kpZW4Y,2021-12-17,history,66783.0,4911.0,2040877.0
684,TOP SECRET GOVERNMENT CONSPIRACIES REVEALED | The Proof is Out There,lGKomk6NwmE,2022-07-02,history,9165.0,1094.0,649114.0
685,What Was The Worst Time to Be Alive in History?,B2-aQ26Sk48,2021-10-20,history,144074.0,5273.0,6037721.0
686,20 Creepiest Coincidences in History,SK6OoHWI_W4,2020-12-12,history,89572.0,4084.0,4562145.0
687,Meet the Man Responsible for the Most Deaths in History,dW_ekZRGalk,2022-07-10,history,15858.0,1995.0,568816.0
688,Megiddo 1457 BC  - Oldest Battle in History - Bronze Age DOCUMENTARY,bf-SUOCqbrI,2022-06-19,history,27854.0,1536.0,962507.0
689,"Nostradamus Effect: The Third Antichrist (S1, E1) | Full Episode",E8epmFE25xY,2022-08-01,history,11841.0,2787.0,482392.0
690,What It Was Like to Be a Mental Patient In the 1900s,j1hkwWi1YxM,2021-06-16,history,32884.0,2505.0,1296777.0
691,The Wild West Was As Wild As You Think - And &#39;Justice&#39; Was Often Even Worse,h3E_32JEjtw,2022-08-19,history,5931.0,469.0,146774.0
692,Why Did Prehistoric People Make Cave Paintings? | Footprints of Civilisation | Absolute History,RsO9CiC57Mw,2022-08-23,history,385.0,44.0,11745.0
693,Most EVIL Kings in History!,BRXE6R8FYw4,2022-07-29,history,2229.0,173.0,70762.0
694,HUSTLANG Robber - HIS STORY (M/V),399s6qrSbgs,2022-01-15,history,29014.0,1356.0,2295412.0
695,TOP 4 INSANE ALIEN ENCOUNTERS | The Proof Is Out There,gEl4A0G3poQ,2022-08-20,history,8731.0,954.0,502221.0
696,HOW THE WORLD TURNED ON THIS DAY #royalfamily #history #popculture,O4ju5QDfqCM,2022-08-23,history,1027.0,111.0,6640.0
697,The Part of History You&#39;ve Always Skipped | Neoslavery,j4kI2h3iotA,2022-04-04,history,126726.0,20122.0,2453529.0
698,How and Why We Read: Crash Course English Literature #1,MSYw502dJNY,2012-11-15,literature,56906.0,6168.0,4231789.0
699,What is Literature for?,4RCFLobfqcw,2014-09-18,literature,15425.0,471.0,920846.0
700,LITERATURE - Fyodor Dostoyevsky,MMmSdxZpseY,2016-05-27,literature,66550.0,2778.0,2609123.0
701,An introduction to the discipline of Literature,xz9rfDm1Wr4,2016-04-14,literature,3112.0,69.0,146080.0
702,How Literature Can Change Your Life | Joseph Luzzi | TEDxAlbany,mvkRT0_Un_4,2020-01-07,literature,3429.0,82.0,101986.0
703,Ola Runt - Literature (Official Music Video),MGyvlLR2a0c,2021-04-30,literature,3251.0,159.0,157525.0
704,LITERATURE - Virginia Woolf,d1W7wqXD_b0,2015-09-18,literature,24425.0,662.0,994999.0
705,&quot;What is Literature?&quot;: A Literary Guide for English Students and Teachers,qvbMNIViMq4,2022-01-03,literature,275.0,30.0,9780.0
706,LITERATURE - James Joyce,1SuHkY2wAQA,2016-08-05,literature,17610.0,918.0,956340.0
707,LITERATURE - Goethe,zNEpojtXotE,2016-01-15,literature,34870.0,1370.0,1453590.0
708,Philosophy and Literature with Iris Murdoch and Bryan Magee (1977),pBG10XnxQaI,2017-09-18,literature,859.0,38.0,39944.0
709,Mining literature for deeper meanings - Amy E. Harter,eREopphW5Bw,2013-05-31,literature,3172.0,88.0,257199.0
710,LITERATURE: Franz Kafka,g4LyzhkDNBM,2016-04-22,literature,62103.0,2458.0,2027462.0
711,Where to start with classic literature &amp; tips for beginners 📒 How to start reading classics,RqRLC4vnJEc,2021-03-17,literature,27277.0,846.0,507103.0
712,LITERATURE: Leo Tolstoy,Lr6DYLBkyG0,2016-02-05,literature,34040.0,1178.0,1466906.0
713,11 Of The Most Beautiful Sentences In Literature (Read by LeVar Burton),EuxyQgS-Hu0,2015-11-06,literature,47644.0,3556.0,1061608.0
714,Why I chose to study literature &amp; how I found my passion,vv_N_vK3OJw,2021-11-05,literature,4748.0,135.0,47619.0
715,LITERATURE - Jane Austen,LIYiThAyY8s,2015-10-09,literature,14691.0,349.0,719270.0
716,Literature in the Victorian Era | A Historical Overview,nllDcnfoH5A,2020-04-17,literature,3408.0,58.0,140607.0
717,LITERATURE - Charles Dickens,N9dB9BZWDBU,2016-06-17,literature,15399.0,613.0,896227.0
718,"Literary Genres and Subgenres (Fiction, Nonfiction, Drama, and Poetry) - Video and Worksheet",oarGRayak5o,2017-06-11,literature,10877.0,428.0,739507.0
719,What a first year english major has to read + lecture notes,gzeDQDbJMAU,2020-09-09,literature,27439.0,792.0,604827.0
720,10 *actually good* classic literature books for *actual* beginners,Jw7kdOK2qUM,2021-08-24,literature,36272.0,800.0,518790.0
721,(Lyrics) Literature - Opening Majo no Tabitabi - Reina Ueda || Bachiko!!!,7u9MtqfcWaU,2020-10-09,literature,6686.0,292.0,439103.0
722,A Day in the Life of a Literature PhD,qg8E-rdG6W4,2016-11-15,literature,3312.0,178.0,91932.0
723,The Mistake People Make When Reading Literature,WcMWPIK0ysk,2020-03-25,literature,4407.0,170.0,68989.0
724,LITERATURE - Voltaire,LAzKGkTIKpg,2016-05-13,literature,33744.0,1281.0,1804121.0
725,WHAT IS LITERATURE?,BzQCxasdUvg,2020-05-10,literature,1449.0,89.0,58621.0
726,10 ESSENTIAL Easy Reads of Western Literature,T2GIretcN_g,2022-03-01,literature,4439.0,565.0,67276.0
727,How to Write a Literature Review in 30 Minutes or Less,TdJxY4w9XKY,2017-03-27,literature,32043.0,2960.0,1713463.0
728,LITERATURE REVIEW: Step by step guide for writing an effective literature review,Vc_Yu_61Ymg,2021-03-14,literature,10524.0,403.0,311071.0
729,How to Write a Literature Review: 3 Minute Step-by-step Guide | Scribbr 🎓,zIYC6zG265E,2020-04-03,literature,30633.0,610.0,1707883.0
730,LITERATURE - George Orwell,kvXU3vzHq8E,2016-11-25,literature,48535.0,2309.0,1912405.0
731,Shakespeare vs Milton: The Kings of English Literature Debate,IskEx0tgoo4,2014-07-08,literature,5449.0,533.0,596680.0
732,"A Long and Difficult Journey, or  The Odyssey: Crash Course Literature 201",MS4jk5kavy4,2014-02-27,literature,47782.0,3410.0,3330650.0
733,An adjunct explains why literature matters | Danielle Carlotti-Smith | TEDxUniversityofTulsa,TpE8TiN8HyY,2018-08-30,literature,356.0,13.0,14593.0
734,Majo no Tabitabi: The Journey of Elaina - Opening Full - Literature - by Reina Ueda,N1Vdi3c7uhc,2020-11-07,literature,131.0,3.0,7966.0
735,上田麗奈「リテラチュア」 MUSIC VIDEO,ufLKDNlLrAQ,2020-10-02,literature,33130.0,1294.0,2792013.0
736,Magical Realism In 6 Minutes: Literary Fantasy or Fantastic Literature? 📚,UI9I2p71ct0,2021-05-28,literature,2459.0,162.0,72310.0
737,What is a Literature Review? Explained with a REAL Example | Scribbr 🎓,KkAnKGuX7fs,2020-03-25,literature,7530.0,129.0,646913.0
738,why study literature // what your degree *actually* teaches you,CJmNsmS1mlY,2021-03-09,literature,842.0,66.0,18837.0
739,How to write a literature review,rnHvO5aRXq0,2018-04-04,literature,4721.0,181.0,391796.0
740,Kumail Nanjiani Plays &quot;Tweet Or Literature&quot; | CONAN on TBS,cjNJs5v0WEs,2014-04-09,literature,13526.0,326.0,1048396.0
741,Writing the Literature Review (Part One): Step-by-Step Tutorial for Graduate Students,2IUZWZX4OGI,2010-06-28,literature,11675.0,1228.0,1550802.0
742,The Literature Review,jKL2pdRmwc4,2010-05-18,literature,2766.0,224.0,441183.0
743,Grey Literature,sidEpKTtw8M,2020-04-21,literature,48.0,1.0,2847.0
744,Jacquees - B.E.D.,ul1H_p_FeaA,2017-04-17,bed,1121873.0,23969.0,145167323.0
745,Jacquees - B.E.D. (Audio),O3H57UrX4MM,2017-02-15,bed,79639.0,921.0,10792977.0
746,J. Holiday - Bed (Official Music Video),82t_UOMHPJY,2007-07-16,bed,515049.0,16568.0,78137822.0
747,Nicki Minaj - Bed ft. Ariana Grande,zxtl5ExJmag,2018-07-07,bed,1499298.0,75048.0,94340456.0
748,Joel Corry x RAYE x David Guetta - BED [Official Video],mD2a9YzKV3w,2021-03-05,bed,157924.0,2760.0,29657435.0
749,Joel Corry x RAYE x David Guetta - BED [Official Lyric Video],8mOPFGfJ5WQ,2021-02-26,bed,121553.0,1171.0,26260197.0
750,"Jacquees - B.E.D. (Remix) ft. Ty Dolla $ign, Quavo",Oyo3tNlamDw,2017-08-16,bed,340686.0,8853.0,35695760.0
751,jacquees - B.E.D. (Lyrics) | Nightly Music,IlRN5v5k5SY,2021-03-31,bed,6626.0,64.0,401678.0
752,Powfu - death bed (coffee for your head) (Official Video) ft. beabadoobee,jJPMnTXl63E,2020-04-01,bed,7786057.0,195769.0,524709805.0
753,J Holiday - Bed,uAwPjFq1W4s,2007-12-11,bed,119272.0,3743.0,26826274.0
754,B.E.D. | sped up,Z2liyRt1bQM,2021-10-12,bed,23477.0,309.0,1345689.0
755,Nicki Minaj - Bed ft. Ariana Grande (Lyrics),1oONLOsajCA,2018-06-15,bed,4644.0,63.0,392314.0
756,Rotimi - In My Bed (Official Video) (feat. Wale),3Dg1CT31_uw,2020-09-17,bed,789062.0,14192.0,58921922.0
757,Young Money - Bed Rock (Official Music Video),Ha80ZaecGkQ,2009-12-16,bed,1430457.0,84188.0,321977550.0
758,Jacquees - B.E.D. (Lyrics) [HD/HQ],ov-duXb7llk,2017-02-16,bed,1158.0,19.0,85052.0
759,Chris Brown - Wet the Bed (Audio) ft. Ludacris,Q_ljNRC8qqM,2011-09-28,bed,361395.0,9234.0,50358797.0
760,"Joel Corry, RAYE &amp; David Guetta - BED (Lyrics)",OBeDns9Qto8,2021-02-25,bed,17286.0,277.0,1603229.0
761,Overnight in the World&#39;s Tallest Bed - Challenge,qcfcvkg0VX8,2022-04-09,bed,85527.0,1347.0,6055668.0
762,OVERNIGHT IN THE WORLD&#39;S MOST DANGEROUS BED!!,1EX3OPwzCJU,2022-06-21,bed,203103.0,5814.0,6644534.0
763,Powfu - Death Bed (Lyrics) ft. beabadoobee | don&#39;t stay awake for too long,u99AklNGpyc,2020-03-14,bed,1301198.0,40137.0,98559845.0
764,Bon Jovi - Bed Of Roses (Official Music Video),NvR60Wg9R7Q,2009-06-17,bed,1072689.0,37571.0,302125099.0
765,"Bunk Bed for Triplets / Emerald Girl, Ruby Girl and Diamond Girl",MbQytfUd-lc,2022-08-23,bed,2122.0,36.0,164940.0
766,Rotimi - In My Bed (Audio) (feat. Wale),kMVqXKkvFFw,2019-12-13,bed,397142.0,6354.0,49183640.0
767,Jacquees - B.E.D. (Remix),pMPEd48ktlQ,2018-09-30,bed,2206.0,30.0,157632.0
768,Secret Hidden BED Entrance to Epic GAMING FORT!,whlWz4LZaBk,2021-06-25,bed,130796.0,4106.0,9493733.0
769,jacquees - b.e.d. (sped up),Q7a2gKchVlc,2022-01-03,bed,6366.0,54.0,302407.0
770,"Bed Bath &amp; Beyond is a &#39;JCPenney 2,&#39; says Jim Cramer",k05LqUEb07E,2022-08-24,bed,25.0,26.0,4454.0
771,Why Investors are Angry About Bed Bath &amp; Beyond ($BBBY),WQkl1utfHVM,2022-08-20,bed,5716.0,687.0,153064.0
772,bed,s3EISTf1prk,2021-08-18,bed,287759.0,10036.0,4288625.0
773,Saint Punk - Empty Bed [Monstercat Lyric Video],dK2FJQX24Io,2021-01-21,bed,57666.0,2683.0,2966344.0
774,LAST TO LEAVE THE BED!!,7TVOSA2Jau8,2021-07-18,bed,362022.0,10409.0,11440455.0
775,Rihanna - California King Bed,nhBorPm6JjQ,2011-05-07,bed,1171433.0,61344.0,308501014.0
776,B.E.D (sped up &amp; pitched),igg4TWRL0M8,2021-12-09,bed,16578.0,119.0,1088318.0
777,HOW TO STYLE A BED LIKE A DESIGNER! 🛏️ Budget Friendly + Easy to Recreate! (4 DIY Bed Ideas),XuUoGFEkutk,2021-11-21,bed,26215.0,959.0,693153.0
778,Chris Brown - To My Bed (Audio),eCUqsfjdHkA,2017-10-31,bed,232336.0,3681.0,33227408.0
779,I had an UNBREAKABLE BED in Roblox Bedwars...,I49o9lfftcI,2022-06-07,bed,6201.0,314.0,467835.0
780,I built a FAKE Bed Defense in Roblox Bedwars..,GlsFxbhWOS8,2021-06-27,bed,135484.0,4557.0,5301271.0
781,I Cheated in Hide and Seek Using a Bed!,MsqxwdWI6nE,2022-05-12,bed,153490.0,12872.0,5637132.0
782,J. Holiday Bed,vcmv3tfuk9I,2020-10-02,bed,288.0,8.0,20076.0
783,Dru Hill - In My Bed (Official Music Video),_Ixip0K2r10,2010-09-29,bed,144517.0,4933.0,19210396.0
784,Quadruplets Build Bunk Bed! / Dollhouse in Real Life,XR2mKfAfL20,2022-08-18,bed,35503.0,974.0,1206538.0
785,We Build a Bunk Bed For Triplets,GkKDCgjHIOk,2022-04-25,bed,74840.0,1286.0,9224408.0
786,Amy Winehouse - In My Bed,xdi_yuSgQw8,2009-12-23,bed,160501.0,6539.0,46251795.0
787,Chris Brown - To My Bed (Official Video),VfVmCnCP7Mg,2018-06-21,bed,394837.0,13938.0,42257995.0
788,Trolling ANGRY OLD MEN On Zoom!,S0bzWMOXqy0,2022-08-23,trolling,3075.0,225.0,42648.0
789,TROLLING SALTY KIDS in GTA 5 RP,iUaMRSfty5Q,2022-08-23,trolling,24505.0,1085.0,426409.0
790,trolling salty roleplayers on gmod police rp,EEZ11G20VHM,2022-08-24,trolling,7364.0,653.0,100979.0
791,I GIRL Voice Trolled Andrew Tate&#39;s BIGGEST Fan..,1H53kTcP1no,2022-08-23,trolling,12928.0,1001.0,109363.0
792,Trolling A Protest With ABSURD Protest Signs,d4v0E7kkaVQ,2021-01-07,trolling,125907.0,15131.0,1425150.0
793,Trolling Zoom Classes....But I “Forget” I&#39;m SCREEN SHARING,fdkZJtBPIsY,2021-09-12,trolling,251667.0,6894.0,7433726.0
794,Trolling Zoom Classes....But I CONTROL Their Screen 2!,69P0Det2tew,2022-03-26,trolling,28773.0,780.0,928704.0
795,Omegle Trolling... But I&#39;m ACTUALLY IN THEIR ROOMS,oiYLGI0zsXU,2022-04-18,trolling,319390.0,7746.0,3433953.0
796,I Trolled the WHOLE SERVER with an NPC SOUNDBOARD in GTA 5 RP,CzzKaMWA_xE,2022-05-21,trolling,28453.0,603.0,743338.0
797,TROLLING LIBERALS ON PRIDE MONTH,qp_UHmCaYOo,2022-07-11,trolling,2464.0,296.0,57850.0
798,Trolling The Kid That Stole My Scooter,9c6MIBV1OpM,2022-06-16,trolling,27780.0,1518.0,960994.0
799,Trolling Neckbeards of 1942 Germany Gmod Roleplay,jwhin6j3LbM,2022-03-07,trolling,32006.0,2924.0,534114.0
800,TROLLING LIBERALS IN CALIFORNIA,j8UL2ODl6EU,2022-05-16,trolling,2769.0,363.0,63870.0
801,Full Body Trolling in VRChat! (Part 2),653cIGiPNHY,2020-06-14,trolling,430267.0,12839.0,14286302.0
802,Trolling Zoom Classes....But They Can&#39;t Remove Me!,Ux3pS-GZ0AY,2022-05-25,trolling,22283.0,1331.0,613757.0
803,Trolling Feminists on Twitter (Part 2),nc9iZp-1seQ,2021-09-27,trolling,133987.0,11698.0,1345404.0
804,Best Zoom Trolling Compilation of 2022!,F9Gtay7tp7w,2022-04-11,trolling,44783.0,1921.0,1198270.0
805,Trolling An ENTIRE MINECRAFT Livestream…,cxFsFDE-tfQ,2022-01-08,trolling,49530.0,2477.0,1212736.0
806,DEADPOOL VOICE TROLLING ON COD: VANGUARD | EPISODE 5,lZhA0de9Psk,2021-10-02,trolling,96363.0,6337.0,1484533.0
807,I Troll BadBoyHalo with a Horror Mod...,CunuMfrV6Vg,2022-04-05,trolling,91777.0,2658.0,2333380.0
808,Andrew Tate Trolling The World!,nVJ6KcFYGyo,2022-08-24,trolling,608.0,136.0,10509.0
809,I GIRL Voice Trolled the THIRSTIEST 13 Year Old..,pKum_Y4mXRk,2021-01-21,trolling,153762.0,26601.0,4364168.0
810,Trolling The Angry Admins Of Gmod Pony RP,KjRlohbLxIU,2022-08-23,trolling,451.0,85.0,7383.0
811,Trolling Zoom Classes....But I Leak My Search History!,xA38Ry3zmvo,2022-07-20,trolling,13777.0,585.0,338844.0
812,FUNNIEST KAREN TROLLING in SCHOOL ZOOM CLASS COMPILATION 2021,HguHdjnLqTE,2021-11-17,trolling,106511.0,2800.0,4502356.0
813,Andrew Tate Trolls FEMINIST Zoom Classes!,d4kAPWBH3e8,2022-07-30,trolling,15082.0,753.0,310738.0
814,Trolling Jet Griefers With My Chernobog Is Too Fun on GTA Online,iyUoHFClJVg,2022-06-04,trolling,29921.0,1783.0,1005072.0
815,Trolling FEMINIST Classes On Zoom!,bCoRtjPU-D0,2022-03-08,trolling,20616.0,879.0,425099.0
816,TROLLING SALTY ADMINS with BANNED CARS... GTA 5 RP,2x-VUP_czUM,2022-08-09,trolling,37296.0,1088.0,855392.0
817,Trolling The POLICE on Zoom!,DCY1ZL3yJE0,2022-04-02,trolling,22894.0,896.0,420420.0
818,trolling zoom classes... but my boat is sinking,llfQoYue0Yw,2021-09-12,trolling,455277.0,12904.0,9736125.0
819,Eating MEAT in VEGAN Zoom Classes!,kkdUBBMNpI4,2022-01-31,trolling,127211.0,3593.0,2987298.0
820,TROLLING as an ODER in BROOKHAVEN (JUICY..),5u0LUssIl58,2022-04-07,trolling,10705.0,761.0,639089.0
821,Living on a clans compound base - Admin Trolling,ioSRdn80cXo,2022-06-06,trolling,25917.0,1094.0,608323.0
822,Cloning Clan Compounds in Rust - Admin Trolling,gTno-x16v8I,2022-05-13,trolling,29615.0,1510.0,869372.0
823,TROLLING as a NEXTBOT in Da Hood Voice Chat,WwIbtwd1wqM,2022-08-13,trolling,3237.0,595.0,80522.0
824,Trolling Feminists on Discord,GJj8DmOMvUU,2021-11-22,trolling,100199.0,8790.0,1430388.0
825,Trolling ANGRY BALD Teachers On Zoom!,HIn28gPT6T8,2022-08-02,trolling,6253.0,359.0,115655.0
826,TROLLING KID COPS ON GTA 5 RP,WKNJTJSzi58,2022-02-11,trolling,6189.0,276.0,328489.0
827,Trolling with Teleporters (Roblox Obby Creator),uCIFZ3YSia0,2022-08-20,trolling,1213.0,144.0,53965.0
828,Trolling SALTY ADMINS as BATMAN in GTA 5 RP,_0_RmPq52Ik,2022-05-01,trolling,33974.0,695.0,715895.0
829,Somebody Is Trolling This Pastor And It IS SO FUNNY,mizjkPLUFYo,2022-08-21,trolling,10724.0,3548.0,186568.0
830,TROLLING THE ADMINS OF HARRY POTTER ROLEPLAY,TBl0v30uems,2022-03-14,trolling,36776.0,1192.0,740962.0
831,Trolling TOP PLAYERS with an IMPOSSIBLE CHALLENGE,LVOxY8l23xo,2022-08-23,trolling,4873.0,319.0,64877.0
832,Funny Troll Football Memes V183,UEw6eTVzq8U,2022-08-24,trolling,1229.0,54.0,21962.0
833,I Got Banned For Trolling Racists In Gmod RP,S4JxreI4Lo0,2022-08-21,trolling,804.0,85.0,14721.0
834,Trolling Children on Roblox as Karen,k1YrhR5w_Fs,2021-04-16,trolling,76217.0,2645.0,1266882.0
835,TROLLING AS AN HR AT VINNS HOTELS!!! - ROBLOX Trolling!!,I_qoC3C2xvM,2022-08-23,trolling,344.0,101.0,5388.0
836,Solvathellam unmai troll|latest Tamil troll|TMM,x116DQxj6yM,2022-08-21,trolling,1139.0,59.0,128524.0
837,Shotzzy Trolling Karma! 🤣,amrVJKhr_ec,2022-08-23,trolling,467.0,31.0,36585.0
838,"4K ASMR | Pulling, Snipping, Tweezing, Removing Anxieties &amp; Stress",yDpjxOxWNOA,2022-08-24,asmr,14787.0,747.0,296801.0
839,Your Hair is visible AIR [ASMR] Hairdresser Roleplay,fyDC5d4E-eQ,2022-08-23,asmr,4855.0,255.0,75586.0
840,ASMR The Sleepiest Session 🌧 Rainy Evening Whispers &amp; Personal Attention for Sleep,tNwrZNSe4xM,2022-08-24,asmr,4296.0,269.0,78423.0
841,"ASMR Medical Triggers On Your EARS (Up Close Sounds, Tingles, Sleep, Study, Intense)",DdcML4Tfn7k,2022-08-23,asmr,2945.0,207.0,58050.0
842,A Make-Over by Amy Rose (Sonic ASMR),XzyMYgwxPyI,2022-08-24,asmr,1804.0,128.0,24792.0
843,АСМР 🤤❤️ СПОРИМ ТЫ УСНЕШЬ за 10 минут? 😴 ASMR I&#39;ll Help You Fall Asleep in 10 Minutes,cbwLTBpis-s,2022-08-24,asmr,8534.0,436.0,138803.0
844,"ASMR Realistic Shoe Store (Soft Spoken, Personal Attention)",0neHlwthEvM,2022-08-24,asmr,1808.0,151.0,36473.0
845,ASMR Doing Your Makeup For A Date 💕,zdFD4aJojF4,2022-08-24,asmr,701.0,47.0,16243.0
846,🎧ASMR for People Who Want to Tingle Without Earphones / NO TALKING,AhMmX-QvNu8,2022-08-23,asmr,597.0,71.0,10572.0
847,Ultra Fast RAW NOOB Gamer Sounds 🎮ASMR🕹️,jFnV2uXoSII,2022-08-24,asmr,3344.0,142.0,55828.0
848,ASMR Gaming 😴 Fortnite 1 Kill = 1 Trigger Relaxing Mouth Sounds 🎮🎧 Controller Sounds + Whispering 💤,mqc6QqoGNWI,2022-08-24,asmr,563.0,86.0,14537.0
849,ASMR | RARE AND SPECIFIC TRIGGERS FOR SLEEP,Bz1ppTmOLUY,2022-08-24,asmr,2025.0,320.0,32988.0
850,"ASMR Art Student Sketches You (personal attention, pencil sounds)",uSXTOxDME_g,2022-08-24,asmr,1031.0,75.0,19755.0
851,Slow &amp; Relaxing ASMR | Without A Plan 🤍,4GzT3uraGiA,2022-08-24,asmr,1717.0,114.0,34348.0
852,ASMR ALIEN FULL BODY EXAM DETAILED Medical Roleplay 👽 Cranial Nerve Orbital Eye Sci-Fi Examination,6jvrAjL3JnA,2022-08-24,asmr,4512.0,349.0,116672.0
853,ASMR for Those Who Want to Sleep Soundly Now / 3Hr (No Talking),-SYwOAe6V_4,2021-12-02,asmr,454036.0,6622.0,23568994.0
