Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities,Year
Baidhnath Pahadiya,BSP,0,8th Pass,31,Rajmahal + Jharkhand,1854160,0,2019
Barnad Hembrom,IND,0,Graduate Professional,56,Rajmahal + Jharkhand,3232000,0,2019
Christopher Murmu,IND,0,12th Pass,30,Rajmahal + Jharkhand,86000,0,2019
Gopin Soren,CPI(M),0,Graduate,56,Rajmahal + Jharkhand,2402310,10000,2019
Hemlal Murmu,BJP,0,Graduate,63,Rajmahal + Jharkhand,56991946,17588570,2019
Mahashay Tudu,Hindusthan Nirman Dal,0,8th Pass,36,Rajmahal + Jharkhand,1457100,0,2019
Mahendra Hansda,IND, 11 ,10th Pass,43,Rajmahal + Jharkhand,5987000,0,2019
Mahesh Pahadiya,IND,0,Literate,48,Rajmahal + Jharkhand,1048500,25000,2019
Mandal Hansda,IND,0,12th Pass,65,Rajmahal + Jharkhand,872228,0,2019
Mangal Marandi,IND,0,5th Pass,34,Rajmahal + Jharkhand,171000,0,2019
Mary Nisha Hansdak,Bahujan Mukti Party,0,12th Pass,35,Rajmahal + Jharkhand,603000,0,2019
Monika Kisku,AITC,0,Graduate,32,Rajmahal + Jharkhand,4946922,950000,2019
Neeraj Hembrom,AIFB,0,Graduate,44,Rajmahal + Jharkhand,23588789,2508000,2019
Sunil Soren   Winner ,BJP,0,12th Pass,39,Dumka + Jharkhand,4737559,685516,2019
Arjun Pujhar,AITC,0,10th Pass,44,Dumka + Jharkhand,1566773,8000,2019
Baghrai Soren,IND,0,Graduate Professional,64,Dumka + Jharkhand,660000,0,2019
Dr. Shrilal Kisku,IND,0,Graduate Professional,60,Dumka + Jharkhand,3010115,0,2019
Mohril Murmu,IND,0,Graduate Professional,69,Dumka + Jharkhand,790000,0,2019
Probina Murmu,IND,0,10th Pass,34,Dumka + Jharkhand,140000,0,2019
Rajesh Besra,IND,0,Graduate,33,Dumka + Jharkhand,135996,0,2019
Ramesh Tudu,IND,0,10th Pass,25,Dumka + Jharkhand,1707200,0,2019
Raska Soren ,IND,0,8th Pass,68,Dumka + Jharkhand,1835000,0,2019
Samuel Tudu,IND,0,8th Pass,45,Dumka + Jharkhand,47000,0,2019
Satish Soren,Jharkhand Peoples Party,0,Graduate,73,Dumka + Jharkhand,3936986,0,2019
Senapati Murmu,CPI,0,10th Pass,45,Dumka + Jharkhand,2468599,341860,2019
Shibu Soren,JMM,0,10th Pass,72,Dumka + Jharkhand,72593962,14999229,2019
Stephan Besra,BSP,0,10th Pass,40,Dumka + Jharkhand,3711000,800000,2019
Thakuroon Soren,IND, 1 ,5th Pass,37,Dumka + Jharkhand,59115,0,2019
Nishikant Dubey   Winner ,BJP, 4 ,Doctorate,47,Godda + Jharkhand,462757500,0,2019
Anup Kumar Sinha,IND,0,Graduate,43,Godda + Jharkhand,10895000,0,2019
Asha Makede,Pichhara Samaj Party United,0,Doctorate,49,Godda + Jharkhand,10000,0,2019
Bajrangi Mahtha,Bahujan Mukti Party, 9 ,12th Pass,34,Godda + Jharkhand,3787466,0,2019
Birendra Kumar,IND, 1 ,Post Graduate,36,Godda + Jharkhand,410031,0,2019
Jitendra Kumar Barnwal,IND,0,12th Pass,34,Godda + Jharkhand,1314140,353210,2019
K. Rangaiah,IND,0,Post Graduate,82,Godda + Jharkhand,680000,0,2019
Madhusudan Ray,IND,0,10th Pass,52,Godda + Jharkhand,871394,3585,2019
Mahesh Kumar Suman,IND,0,Post Graduate,55,Godda + Jharkhand,220000,0,2019
Murari Kapri,Aam Adhikar Morcha,0,8th Pass,35,Godda + Jharkhand,3325367,1875000,2019
Noor Hassan,Rashtriya Samta Party (Secular),0,Graduate,47,Godda + Jharkhand,2051330,0,2019
Pradeep Yadav,Jharkhand Vikas Morcha (Prajatantrik), 13 ,Graduate,53,Godda + Jharkhand,14197149,0,2019
Zaffar Obaid,BSP,0,Doctorate,46,Godda + Jharkhand,873613,0,2019
Shobha Karandlaje   Winner ,BJP, 3 ,Post Graduate,52,Udupi Chikmagalur + Karnataka,104872668,49936840,2019
Abdul Rahman,IND,0,8th Pass,34,Udupi Chikmagalur + Karnataka,334000,1840000,2019
Amrith Shenoy P,IND, 1 ,Post Graduate,41,Udupi Chikmagalur + Karnataka,284900000,3425000,2019
Comrade Vijaykumar,CPI(ML) Red Star,0,10th Pass,45,Udupi Chikmagalur + Karnataka,529000,0,2019
K.C. Prakash,IND,0,10th Pass,54,Udupi Chikmagalur + Karnataka,3290000,0,2019
M.K Dayananda,Proutist Sarva Samaj,0,Graduate,69,Udupi Chikmagalur + Karnataka,31315500,1300000,2019
Maggalamakki Ganesh,IND,0,12th Pass,56,Udupi Chikmagalur + Karnataka,4306246,1674000,2019
P. Goutham Prabhu,SHS,0,10th Pass,31,Udupi Chikmagalur + Karnataka,2408385,700000,2019
P. Parameshwara,BSP, 1 ,Graduate Professional,43,Udupi Chikmagalur + Karnataka,4994000,0,2019
Pramod Madhwaraj,JD(S), 1 ,12th Pass,50,Udupi Chikmagalur + Karnataka,990739778,21813972,2019
Shekar Havanje,Republican Party of India (Karnataka), 3 ,10th Pass,0,Udupi Chikmagalur + Karnataka,1265000,100000,2019
Suresh Kunder,Uttama Prajaakeeya Party,0,12th Pass,64,Udupi Chikmagalur + Karnataka,4677035,2600000,2019
Prajwal R   Winner ,JD(S),0,Graduate Professional,28,Hassan + Karnataka,97848632,37253210,2019
H M Chandregowda,Uttama Prajaakeeya Party,0,12th Pass,65,Hassan + Karnataka,124718018,26075626,2019
M. Mahesh (Al: Lokesh),IND,0,Others,49,Hassan + Karnataka,302010,0,2019
Manju A,BJP,0,Graduate Professional,60,Hassan + Karnataka,231571214,28860107,2019
R G Sathisha,IND,0,8th Pass,48,Hassan + Karnataka,150000,0,2019
Vinodraj K H,BSP,0,12th Pass,29,Hassan + Karnataka,1290000,38000,2019
Nalin Kumar Kateel   Winner ,BJP, 4 ,10th Pass,52,Dakshina Kannada + Karnataka,14678300,4450945,2019
Abdul Hameed,IND,0,5th Pass,42,Dakshina Kannada + Karnataka,668000,0,2019
Alexander,IND, 1 ,Graduate,61,Dakshina Kannada + Karnataka,30510500,850000,2019
Deepak Rajesh Coelho,IND,0,12th Pass,43,Dakshina Kannada + Karnataka,4415000,0,2019
H. Suresh Poojary,IND,0,5th Pass,47,Dakshina Kannada + Karnataka,277000,0,2019
Maxim Pinto,IND,0,10th Pass,55,Dakshina Kannada + Karnataka,24860000,15780000,2019
Mithun M Rai,INC, 1 ,Graduate,34,Dakshina Kannada + Karnataka,32963608,14804098,2019
Mohammad Khalid,IND,0,Illiterate,46,Dakshina Kannada + Karnataka,150500,0,2019
Mohammed Eliyas,SDPI, 1 ,12th Pass,57,Dakshina Kannada + Karnataka,501640,0,2019
S. Sathish Saliyan,BSP,0,12th Pass,53,Dakshina Kannada + Karnataka,2081489,1410607,2019
Supreeth Kumar Poojary,Hindustan Janta Party,0,10th Pass,43,Dakshina Kannada + Karnataka,2038000,142150,2019
Venkatesh Bende,IND,0,Graduate,47,Dakshina Kannada + Karnataka,205000,125000,2019
Vijay Shreenivas C,Uttama Prajaakeeya Party,0,8th Pass,47,Dakshina Kannada + Karnataka,977230,570000,2019
A Narayanaswamy   Winner ,BJP,0,Graduate,62,Chitradurga + Karnataka,96197642,0,2019
Arunachalam Y,Pyramid Party of India,0,Post Graduate,34,Chitradurga + Karnataka,1599000,0,2019
B N Chandrappa,INC,0,Post Graduate,64,Chitradurga + Karnataka,48222730,0,2019
C H Narayanaswamy,IND,0,5th Pass,62,Chitradurga + Karnataka,3097437,0,2019
D Pennappa Turuvanur,IND,0,Graduate,48,Chitradurga + Karnataka,530000,0,2019
Devendrappa,Uttama Prajaakeeya Party,0,10th Pass,42,Chitradurga + Karnataka,1576000,0,2019
Ganesh,IND,0,Illiterate,58,Chitradurga + Karnataka,111000,0,2019
Kumar Y,IND, 1 ,8th Pass,46,Chitradurga + Karnataka,5386644,818173,2019
L Rangappa,IND, 1 ,Graduate Professional,67,Chitradurga + Karnataka,48273444,2300000,2019
L Venugopal,IND,0,Others,32,Chitradurga + Karnataka,3332000,1600000,2019
Lokesha M K,IND,0,Graduate Professional,40,Chitradurga + Karnataka,351520,0,2019
Mahanthesh C U,BSP, 1 ,12th Pass,38,Chitradurga + Karnataka,555210,0,2019
Niranjana A D Cheelangi,Ambedkar Samaj Party,0,Post Graduate,38,Chitradurga + Karnataka,421700,35000,2019
R Hanumanthappa,IND,0,Others,70,Chitradurga + Karnataka,1870700,630000,2019
Ramesha V,IND,0,Post Graduate,39,Chitradurga + Karnataka,2429000,480000,2019
S Meetyanaik,Pragatishil Samajwadi Party (Lohia),0,Graduate,48,Chitradurga + Karnataka,2441136,900000,2019
Thippeswamy T,IND,0,10th Pass,63,Chitradurga + Karnataka,3550000,0,2019
V S Bhutharaja,IND,0,Post Graduate,31,Chitradurga + Karnataka,700000,100000,2019
G S Basavaraj   Winner ,BJP,0,Graduate Professional,78,Tumkur + Karnataka,510779150,113844867,2019
B. S. Mallikarjunaiah,IND, 1 ,Others,45,Tumkur + Karnataka,15351735,1500000,2019
Chaya Rajashankar,Uttama Prajaakeeya Party,0,Graduate,50,Tumkur + Karnataka,37939797,0,2019
D Sharadhishayana,IND,0,Graduate Professional,67,Tumkur + Karnataka,1600000,0,2019
G Nagendra,IND,0,10th Pass,44,Tumkur + Karnataka,459000,0,2019
H. D. Devegowda,JD(S),0,Others,86,Tumkur + Karnataka,60084453,9798283,2019
J. K. Sami,IND, 1 ,5th Pass,52,Tumkur + Karnataka,31000,0,2019
K V Srinivas Kalkere,IND,0,Graduate,44,Tumkur + Karnataka,325800,189000,2019
K. C. Hanumantharaya,BSP,0,Post Graduate,64,Tumkur + Karnataka,35028248,0,2019
Kapanigowda,IND,0,Graduate Professional,64,Tumkur + Karnataka,1350000,0,2019
Mahalakshmi C. P.,Ambedkar Samaj Party,0,Post Graduate,32,Tumkur + Karnataka,20000,0,2019
N Shivanna,CPI,0,Others,74,Tumkur + Karnataka,985119,0,2019
Prakash. R. A. Jain,IND,0,Graduate Professional,51,Tumkur + Karnataka,48640000,0,2019
Siddaramegowda T. B.,IND,0,Graduate,52,Tumkur + Karnataka,6301000,1605000,2019
T. N. Kumara Swamy,IND,0,8th Pass,56,Tumkur + Karnataka,579565,0,2019
Sumalatha Ambareesh   Winner ,IND,0,10th Pass,55,Mandya + Karnataka,234154139,14232295,2019
Arvind Premanand,IND,0,Graduate Professional,45,Mandya + Karnataka,8104000,0,2019
C. Lingegowda,IND,0,Graduate,75,Mandya + Karnataka,2960000,0,2019
C.P. Divakar,Uttama Prajaakeeya Party, 1 ,Graduate,44,Mandya + Karnataka,75815000,4500000,2019
D C Jayashankara,Aihra National Party,0,Others,64,Mandya + Karnataka,8118000,1000000,2019
G. Manjunath,IND,0,Not Given,45,Mandya + Karnataka,24000,0,2019
Gurulingaiah,Indian New Congress Party,0,10th Pass,37,Mandya + Karnataka,2000,0,2019
H.Narayana,IND,0,Literate,59,Mandya + Karnataka,95000,0,2019
Kowdle Channappa,IND,0,Graduate Professional,70,Mandya + Karnataka,1717000,0,2019
Lingegowda S H,IND,0,Post Graduate,43,Mandya + Karnataka,8045600,650000,2019
M. Sumalatha,IND,0,8th Pass,34,Mandya + Karnataka,1200000,0,2019
M.L. Shashikumar,IND,0,10th Pass,36,Mandya + Karnataka,660000,1160000,2019
Manjunath B,IND, 1 ,12th Pass,39,Mandya + Karnataka,19080000,500000,2019
Nanjundaswamy,BSP,0,Graduate,58,Mandya + Karnataka,8502897,0,2019
Nikhil Kumaraswamy,JD(S),0,Graduate,31,Mandya + Karnataka,740087761,353629176,2019
Premakumara .V.V,IND,0,Post Graduate,44,Mandya + Karnataka,143609,0,2019
Santhosh Mandya Gowda,Engineers Party,0,Post Graduate,34,Mandya + Karnataka,767000,300000,2019
Satheesh Kumar .T.N,IND,0,10th Pass,39,Mandya + Karnataka,650000,0,2019
Sumalatha ,IND,0,5th Pass,51,Mandya + Karnataka,7125000,560000,2019
Sumalatha W/O Darshan K.,IND,0,Post Graduate,29,Mandya + Karnataka,2823601,0,2019
T.K. Dasar,IND,0,Post Graduate,50,Mandya + Karnataka,3080000,0,2019
Prathap Simha   Winner ,BJP, 3 ,Post Graduate,42,Mysore + Karnataka,18723762,6586698,2019
Alagudu Lingaraju,IND,0,Graduate Professional,30,Mysore + Karnataka,1146000,0,2019
Alishan. S,IND,0,Post Graduate,64,Mysore + Karnataka,22700000,0,2019
Anand Kumar. M,IND,0,10th Pass,45,Mysore + Karnataka,14177000,2850000,2019
Asharani V,Uttama Prajaakeeya Party,0,12th Pass,42,Mysore + Karnataka,42594246,3200000,2019
Ayub Khan,Indian New Congress Party, 1 ,8th Pass,43,Mysore + Karnataka,60450000,0,2019
C.H.Vijayashankar,INC,0,Graduate,62,Mysore + Karnataka,46434790,3500000,2019
Dr. B. Chandra (Chandregowda),BSP, 1 ,Graduate Professional,46,Mysore + Karnataka,20100180,11200000,2019
G.M. Mahadeva,IND, 1 ,Graduate,42,Mysore + Karnataka,163450,0,2019
K.S.Somasunder,IND,0,Graduate,41,Mysore + Karnataka,630400,200000,2019
Kaveriamma.N.K.,IND,0,10th Pass,63,Mysore + Karnataka,715000,0,2019
Lokesh Kumar.G.,IND, 3 ,10th Pass,36,Mysore + Karnataka,2093000,200000,2019
M J Suresh Gowda,IND,0,Graduate,46,Mysore + Karnataka,15657000,772533,2019
N. Nagesh,IND,0,12th Pass,35,Mysore + Karnataka,26150,0,2019
Ningappa B D,IND,0,10th Pass,58,Mysore + Karnataka,926000,100000,2019
P.K. Biddappa,Karnataka Praja Party (RaithaParva),0,10th Pass,60,Mysore + Karnataka,12625000,980000,2019
R. Mahesha,IND,0,12th Pass,39,Mysore + Karnataka,1533000,400000,2019
Raju S/O Late Chaluvashetty,IND,0,8th Pass,66,Mysore + Karnataka,40000,0,2019
Ravi,IND,0,10th Pass,39,Mysore + Karnataka,15000,0,2019
Sandhya P S,SUCI(C),0,Post Graduate,40,Mysore + Karnataka,2479768,120000,2019
Srinivasaiah,IND,0,Graduate,80,Mysore + Karnataka,620000,0,2019
Venkatesha D Nayaka,IND,0,12th Pass,59,Mysore + Karnataka,6959654,0,2019
V Srinivas Prasad   Winner ,BJP,0,Post Graduate,71,Chamarajanagar + Karnataka,143804441,324909,2019
Anand Jivan Ram,IND,0,10th Pass,33,Chamarajanagar + Karnataka,50000,0,2019
Dr Shivakumara,BSP,0,Doctorate,42,Chamarajanagar + Karnataka,16580750,11600000,2019
G.D. Rajagopal,IND,0,10th Pass,49,Chamarajanagar + Karnataka,23000,0,2019
Hanur Nagaraju,Uttama Prajaakeeya Party,0,Post Graduate,49,Chamarajanagar + Karnataka,550100,98000,2019
M Pradeep Kumar,IND,0,12th Pass,33,Chamarajanagar + Karnataka,165000,0,2019
N Ambarish,IND,0,12th Pass,32,Chamarajanagar + Karnataka,105000,100000,2019
Prasanna Kumar B,Karnataka Praja Party (RaithaParva),0,Graduate Professional,30,Chamarajanagar + Karnataka,1556524,192544,2019
R Dhruvanarayana,INC,0,Post Graduate,58,Chamarajanagar + Karnataka,92418254,2190481,2019
Subbaiah,Indian New Congress Party,0,12th Pass,50,Chamarajanagar + Karnataka,37000,0,2019
D.K. Suresh   Winner ,INC, 5 ,12th Pass,52,Bangalore Rural + Karnataka,3388920717,519320305,2019
Ashwathnarayangowda,BJP, 2 ,10th Pass,59,Bangalore Rural + Karnataka,293535096,0,2019
B. Gopal,IND,0,8th Pass,50,Bangalore Rural + Karnataka,850000,489650,2019
D M Madegowda,Republican Sena,0,10th Pass,38,Bangalore Rural + Karnataka,849106,489650,2019
Dr Chinnappa Y Chikkahagade,BSP,0,Graduate,43,Bangalore Rural + Karnataka,8810000,500000,2019
Dr. M Venkataswamy,RPI(A),0,Post Graduate,64,Bangalore Rural + Karnataka,595000,0,2019
Eswara,IND,0,Graduate,65,Bangalore Rural + Karnataka,80000,0,2019
H.T. Chikkaraju,IND,0,10th Pass,52,Bangalore Rural + Karnataka,4050000,1250000,2019
J T Prakash,IND,0,10th Pass,62,Bangalore Rural + Karnataka,4563000,0,2019
M.C. Devaraju,IND,0,10th Pass,34,Bangalore Rural + Karnataka,205000,50000,2019
Manjunatha M,Uttama Prajaakeeya Party,0,10th Pass,32,Bangalore Rural + Karnataka,913400,598250,2019
N. Krishnappa,Pyramid Party of India,0,10th Pass,67,Bangalore Rural + Karnataka,8625000,0,2019
Raghu Janagere,IND,0,Graduate Professional,32,Bangalore Rural + Karnataka,6828000,4700000,2019
Rama T C,SUCI(C),0,Graduate,43,Bangalore Rural + Karnataka,379033,0,2019
Venkateshappa,Sarva Janata Party,0,8th Pass,51,Bangalore Rural + Karnataka,225000,0,2019
D.V. Sadananda Gowda   Winner ,BJP,0,Graduate Professional,66,Bangalore North + Karnataka,209384539,104302653,2019
Abdul Azeez,Karnataka Pragnyavantha Janatha Party,0,8th Pass,46,Bangalore North + Karnataka,622054,58000,2019
Abdul Basheer,IND,0,10th Pass,71,Bangalore North + Karnataka,1350000,10132000,2019
Abdul Karim Hashimpeer Desai,IND,0,Post Graduate,61,Bangalore North + Karnataka,16599316,12400000,2019
Ahmed Khan,Bahujan Maha Party,0,10th Pass,33,Bangalore North + Karnataka,7139,0,2019
Amirtha Jai Kumar Essac Yesaiah,Karnataka Karmikara Paksha,0,Others,43,Bangalore North + Karnataka,213000,0,2019
C. Ravi Kumar,IND,0,5th Pass,50,Bangalore North + Karnataka,0,0,2019
Dr. Meer Layaq Hussain,IND,0,Graduate Professional,58,Bangalore North + Karnataka,20000,0,2019
K.N. Jagadesh Kumar,IND, 1 ,Post Graduate,41,Bangalore North + Karnataka,66824637,661000,2019
Krishna Byregowda,INC,0,Post Graduate,46,Bangalore North + Karnataka,132509044,15596951,2019
Krishna Murthy V .,Right to Recall Party,0,Graduate Professional,39,Bangalore North + Karnataka,6124000,80000,2019
Krishnaiah,IND, 1 ,8th Pass,45,Bangalore North + Karnataka,722500,25000,2019
Kumar L.,Bharatiya Prajagala Kalyana Paksha,0,10th Pass,54,Bangalore North + Karnataka,7916090,0,2019
L. Nagaraj,IND,0,Others,62,Bangalore North + Karnataka,21470000,30000,2019
N. Narayana Swamy Navakoti,Jai Vijaya Bharathi Party,0,10th Pass,52,Bangalore North + Karnataka,5468000,410000,2019
N.Hanume Gowda,IND, 2 ,12th Pass,56,Bangalore North + Karnataka,9052030,1242906,2019
Parameshwar Gowda,IND,0,Graduate,43,Bangalore North + Karnataka,300000,0,2019
Prasanna Kumar Iyengar,IND,0,Post Graduate,43,Bangalore North + Karnataka,10115799,5557000,2019
Santhosh M.,Uttama Prajaakeeya Party, 1 ,Graduate Professional,33,Bangalore North + Karnataka,1401411,0,2019
Shiva Manjesh K.S.,IND,0,Graduate Professional,27,Bangalore North + Karnataka,20620000,0,2019
Sumatha K.S.,IND,0,Graduate,35,Bangalore North + Karnataka,21396307,0,2019
Sun Star D.Jairam,Gareeb Aadmi Party,0,Others,65,Bangalore North + Karnataka,2130000,0,2019
Syed Hydri Babloo,BSP,0,Graduate,48,Bangalore North + Karnataka,200512,0,2019
Thimmaraj Gowda (Shenganadu),IND,0,8th Pass,43,Bangalore North + Karnataka,17249678,1200000,2019
Tulasappa K Dasar,IND,0,Post Graduate,50,Bangalore North + Karnataka,3080000,0,2019
Umesh Babu Pillegowda,IND,0,Post Graduate,31,Bangalore North + Karnataka,864407,550000,2019
V. Venkataraju,IND,0,8th Pass,44,Bangalore North + Karnataka,428000,50000,2019
Venkatesa Setty,IND,0,Graduate,74,Bangalore North + Karnataka,330000,0,2019
Venu M.,IND,0,Illiterate,39,Bangalore North + Karnataka,860000,0,2019
Vinay Kumar V.Nayak,IND,0,Post Graduate,32,Bangalore North + Karnataka,180572,117945,2019
P. C. Mohan   Winner ,BJP,0,12th Pass,55,Bangalore Central + Karnataka,755529306,312521957,2019
A. Christhuraj,IND,0,10th Pass,41,Bangalore Central + Karnataka,691000,375000,2019
Arun Prasad A,Viduthalai Chiruthaigal Katchi,0,12th Pass,44,Bangalore Central + Karnataka,46500,0,2019
B. Krishna Prasad,"Proutist Bloc, India",0,12th Pass,64,Bangalore Central + Karnataka,8110000,550000,2019
C. B. K. Rama,IND,0,Illiterate,42,Bangalore Central + Karnataka,152317000,0,2019
C.J. Aditya,IND,0,12th Pass,35,Bangalore Central + Karnataka,353000,0,2019
Dr. Philip Mariyan,IND,0,Others,50,Bangalore Central + Karnataka,2218000,0,2019
Francis Binny Jose,IND,0,Graduate Professional,39,Bangalore Central + Karnataka,625000,450000,2019
Hunsur K. Chandrashekar,Democratic Prajakranthi Party Secularist,0,Graduate,40,Bangalore Central + Karnataka,6375000,0,2019
Jenifar J. Russell,IND,0,Graduate Professional,38,Bangalore Central + Karnataka,5180922,0,2019
Kempurajan,Republican Sena,0,Graduate Professional,42,Bangalore Central + Karnataka,41000,0,2019
M.K. Pasha,BSP,0,Graduate,34,Bangalore Central + Karnataka,31000,0,2019
Mellegatti Shridevi ,Uttama Prajaakeeya Party,0,Post Graduate,41,Bangalore Central + Karnataka,1629828,0,2019
Nawaz Dilber,Karnataka Karmikara Paksha,0,10th Pass,42,Bangalore Central + Karnataka,1100000,13000,2019
Pradeep Mendonca,IND,0,Graduate,54,Bangalore Central + Karnataka,5859181,0,2019
Prakash Raj,IND, 1 ,12th Pass,53,Bangalore Central + Karnataka,320963268,38320377,2019
Raparti Anil Kumar,IND,0,Graduate,37,Bangalore Central + Karnataka,1252000,0,2019
Rizwan Arshad,INC,0,Graduate,39,Bangalore Central + Karnataka,158434648,45079101,2019
S. Mohan Kumar,IND,0,Post Graduate,64,Bangalore Central + Karnataka,21125300,0,2019
S. Pandurangan,IND,0,10th Pass,65,Bangalore Central + Karnataka,7550000,1109000,2019
Srinivasan R,Indian Christian Front,0,Graduate,48,Bangalore Central + Karnataka,760000,0,2019
Syed Asif Bukhari,IND,0,Graduate,46,Bangalore Central + Karnataka,368000,0,2019
Tejasvi Surya   Winner ,BJP,0,Graduate Professional,28,Bangalore South + Karnataka,1346593,0,2019
A.Raju,BSP,0,Graduate,58,Bangalore South + Karnataka,54419000,460000,2019
Ambrose D Mello,IND,0,Post Graduate,51,Bangalore South + Karnataka,70000,0,2019
B.Chikka Nagesha,IND,0,10th Pass,61,Bangalore South + Karnataka,739626,0,2019
B.K.Hariprasad,INC,0,Graduate,64,Bangalore South + Karnataka,150801799,34400000,2019
B.Sreenivasulu,IND,0,Post Graduate,41,Bangalore South + Karnataka,2011625,0,2019
Bhagya.S,IND,0,Others,43,Bangalore South + Karnataka,87780000,7878679,2019
Brahmanand.N,IND,0,8th Pass,52,Bangalore South + Karnataka,34225000,0,2019
Chetan Chaman,IND,0,Graduate,36,Bangalore South + Karnataka,1437610,0,2019
Dr. Banuprakash A.S,Pyramid Party of India,0,Post Graduate,43,Bangalore South + Karnataka,13151631,928000,2019
Dr.John Basco Philips,Indian Christian Front,0,Others,47,Bangalore South + Karnataka,130000,0,2019
G Venkatesh Bhovi,IND,0,10th Pass,58,Bangalore South + Karnataka,3417000,5000,2019
K.C.Nagabhushana Reddy,IND,0,Graduate Professional,51,Bangalore South + Karnataka,160347647,16727517,2019
Kollur Manjunatha Naik,IND, 3 ,Graduate Professional,38,Bangalore South + Karnataka,2521500,120000,2019
Madesh.V,IND,0,12th Pass,43,Bangalore South + Karnataka,637553,0,2019
Manohar Iyer,IND,0,Graduate,40,Bangalore South + Karnataka,119497520,2080647,2019
Prashantha.C,IND,0,Post Graduate,30,Bangalore South + Karnataka,148000,0,2019
Ravikumara.T,Pragatishil Samajwadi Party (Lohia),0,Graduate Professional,37,Bangalore South + Karnataka,1348000,450000,2019
Santhosh Min B,IND,0,Others,43,Bangalore South + Karnataka,4040,0,2019
Syed Sadiq Pasha,Karnataka Karmikara Paksha,0,8th Pass,44,Bangalore South + Karnataka,5293600,305000,2019
Thyagaraj,Republican Sena,0,10th Pass,35,Bangalore South + Karnataka,723000,0,2019
Vatal Nagaraj,Kannada Chalavali Vatal Paksha,0,10th Pass,70,Bangalore South + Karnataka,65560974,1310271,2019
Yogeesh Nagaraj,IND,0,12th Pass,35,Bangalore South + Karnataka,61045000,0,2019
B.N.Bache Gowda   Winner ,BJP,0,Graduate Professional,76,Chikkballapur + Karnataka,1153501141,0,2019
Abdulkarim Desai,IND,0,Post Graduate,61,Chikkballapur + Karnataka,8599316,3100000,2019
Alanguru Kanakalakshmi,IND,0,10th Pass,30,Chikkballapur + Karnataka,3920000,0,2019
D.Palya Khadar Subhan Khan,Samajwadi Janata Party(Karnataka),0,10th Pass,48,Chikkballapur + Karnataka,6450000,0,2019
Dr. C.S.Dwarakanath,BSP,0,Post Graduate,65,Chikkballapur + Karnataka,40844395,0,2019
L. Nagaraj,IND,0,Others,62,Chikkballapur + Karnataka,21470000,30000,2019
M.Veerappa Moily,INC,0,Graduate Professional,79,Chikkballapur + Karnataka,234515884,104316683,2019
Muniraju.G,Uttama Prajaakeeya Party,0,Others,30,Chikkballapur + Karnataka,36399,0,2019
Nagendra Rao Shinde,Karnataka Jantha Paksha,0,Post Graduate,43,Chikkballapur + Karnataka,16019934,511131,2019
Nalina.K.S,IND,0,12th Pass,26,Chikkballapur + Karnataka,66925,0,2019
Nasrulla,IND,0,Literate,38,Chikkballapur + Karnataka,17000,0,2019
Nazir Ahmed,Karnataka Karmikara Paksha,0,10th Pass,62,Chikkballapur + Karnataka,7537378,0,2019
Phaniraj.S.V,IND,0,Others,38,Chikkballapur + Karnataka,3053000,575000,2019
S.R.Nageshareddy,Ambedkar Samaj Party,0,8th Pass,36,Chikkballapur + Karnataka,670000,0,2019
S.Varalakshmi,CPI(M), 3 ,12th Pass,48,Chikkballapur + Karnataka,969310,0,2019
S. Muniswamy   Winner ,BJP, 2 ,12th Pass,44,Kolar + Karnataka,174557500,19865690,2019
Ashok Chakravarthi M.B,Ambedkar Samaj Party,0,10th Pass,38,Kolar + Karnataka,350000,0,2019
C. Shankarappa	,IND,0,10th Pass,53,Kolar + Karnataka,5753000,0,2019
Dhanamatnalli Venkateshappa,RPI(A),0,12th Pass,43,Kolar + Karnataka,4820000,0,2019
