id,country,state,city,station,pollutant_id,last_update,pollutant_min,pollutant_max,pollutant_avg
1125,India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",NH3,"21-10-2021 01:00:00",5,6,5
1126,India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",SO2,"21-10-2021 01:00:00",25,26,25
1127,India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",CO,"21-10-2021 01:00:00",42,62,49
1128,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",PM2.5,"21-10-2021 01:00:00",46,121,70
1129,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",PM10,"21-10-2021 01:00:00",93,160,115
1130,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",NO2,"21-10-2021 01:00:00",10,34,19
1131,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",NH3,"21-10-2021 01:00:00",4,8,5
1132,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",CO,"21-10-2021 01:00:00",31,51,42
1133,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",OZONE,"21-10-2021 01:00:00",5,6,5
1134,India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",PM2.5,"21-10-2021 01:00:00",43,73,56
1135,India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",NO2,"21-10-2021 01:00:00",4,64,26
1136,India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",NH3,"21-10-2021 01:00:00",1,109,16
1137,India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",SO2,"21-10-2021 01:00:00",17,114,32
1138,India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",CO,"21-10-2021 01:00:00",71,90,79
1139,India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",OZONE,"21-10-2021 01:00:00",4,4,4
1140,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",PM2.5,"21-10-2021 01:00:00",36,82,59
1141,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",PM10,"21-10-2021 01:00:00",37,114,67
1142,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",NO2,"21-10-2021 01:00:00",13,86,33
1143,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",NH3,"21-10-2021 01:00:00",1,2,2
1144,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",SO2,"21-10-2021 01:00:00",1,3,2
1145,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",CO,"21-10-2021 01:00:00",13,102,28
1146,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",OZONE,"21-10-2021 01:00:00",20,92,60
1147,India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB",PM2.5,"21-10-2021 01:00:00",53,149,85
1148,India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB",PM10,"21-10-2021 01:00:00",55,92,67
1149,India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB",NO2,"21-10-2021 01:00:00",20,59,36
1150,India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB",NH3,"21-10-2021 01:00:00",1,2,1
1151,India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB",SO2,"21-10-2021 01:00:00",2,10,6
1152,India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB",CO,"21-10-2021 01:00:00",26,60,37
1153,India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB",OZONE,"21-10-2021 01:00:00",7,49,21
1154,India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB",PM2.5,"21-10-2021 01:00:00",50,187,102
1155,India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB",PM10,"21-10-2021 01:00:00",99,159,124
1156,India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB",NO2,"21-10-2021 01:00:00",1,12,5
1157,India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB",NH3,"21-10-2021 01:00:00",1,2,1
1158,India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB",SO2,"21-10-2021 01:00:00",31,34,33
1159,India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB",CO,"21-10-2021 01:00:00",26,53,43
1160,India,Maharashtra,"Navi Mumbai","Sector-19A Nerul, Navi Mumbai - IITM",PM2.5,"21-10-2021 01:00:00",29,115,68
1161,India,Maharashtra,"Navi Mumbai","Sector-19A Nerul, Navi Mumbai - IITM",PM10,"21-10-2021 01:00:00",62,218,110
1162,India,Maharashtra,"Navi Mumbai","Sector-19A Nerul, Navi Mumbai - IITM",NO2,"21-10-2021 01:00:00",2,7,6
1163,India,Maharashtra,"Navi Mumbai","Sector-19A Nerul, Navi Mumbai - IITM",NH3,"21-10-2021 01:00:00",1,1,1
1164,India,Maharashtra,"Navi Mumbai","Sector-19A Nerul, Navi Mumbai - IITM",SO2,"21-10-2021 01:00:00",1,6,3
1165,India,Maharashtra,"Navi Mumbai","Sector-19A Nerul, Navi Mumbai - IITM",CO,"21-10-2021 01:00:00",22,110,56
1166,India,Maharashtra,"Navi Mumbai","Sector-19A Nerul, Navi Mumbai - IITM",OZONE,"21-10-2021 01:00:00",1,29,9
1167,India,Maharashtra,Pune,"Bhosari, Pune - IITM",PM2.5,"21-10-2021 01:00:00",68,162,93
1168,India,Maharashtra,Pune,"Bhosari, Pune - IITM",PM10,"21-10-2021 01:00:00",70,125,90
1169,India,Maharashtra,Pune,"Bhosari, Pune - IITM",NO2,"21-10-2021 01:00:00",13,18,15
1170,India,Maharashtra,Pune,"Hadapsar, Pune - IITM",PM2.5,"21-10-2021 01:00:00",19,136,47
1171,India,Maharashtra,Pune,"Hadapsar, Pune - IITM",PM10,"21-10-2021 01:00:00",14,107,41
1172,India,Maharashtra,Pune,"Hadapsar, Pune - IITM",NO2,"21-10-2021 01:00:00",17,18,18
1173,India,Maharashtra,Pune,"Hadapsar, Pune - IITM",CO,"21-10-2021 01:00:00",16,48,32
1174,India,Maharashtra,Pune,"Hadapsar, Pune - IITM",OZONE,"21-10-2021 01:00:00",5,32,10
1175,India,Maharashtra,Pune,"Karve Road, Pune - MPCB",PM2.5,"21-10-2021 01:00:00",NA,NA,NA
1176,India,Maharashtra,Pune,"Karve Road, Pune - MPCB",PM10,"21-10-2021 01:00:00",NA,NA,NA
1177,India,Maharashtra,Pune,"Karve Road, Pune - MPCB",NO2,"21-10-2021 01:00:00",NA,NA,NA
1178,India,Maharashtra,Pune,"Karve Road, Pune - MPCB",SO2,"21-10-2021 01:00:00",NA,NA,NA
1179,India,Maharashtra,Pune,"Karve Road, Pune - MPCB",CO,"21-10-2021 01:00:00",47,68,56
1180,India,Maharashtra,Pune,"Karve Road, Pune - MPCB",OZONE,"21-10-2021 01:00:00",27,49,40
1181,India,Maharashtra,Pune,"MIT-Kothrud, Pune - IITM",PM2.5,"21-10-2021 01:00:00",28,62,45
1182,India,Maharashtra,Pune,"MIT-Kothrud, Pune - IITM",PM10,"21-10-2021 01:00:00",24,56,39
1183,India,Maharashtra,Pune,"MIT-Kothrud, Pune - IITM",NO2,"21-10-2021 01:00:00",7,7,7
1184,India,Maharashtra,Pune,"MIT-Kothrud, Pune - IITM",CO,"21-10-2021 01:00:00",48,55,51
1185,India,Maharashtra,Pune,"MIT-Kothrud, Pune - IITM",OZONE,"21-10-2021 01:00:00",5,39,16
1186,India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",PM2.5,"21-10-2021 01:00:00",61,301,141
1187,India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",PM10,"21-10-2021 01:00:00",57,160,102
1188,India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",NO2,"21-10-2021 01:00:00",35,219,118
1189,India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",SO2,"21-10-2021 01:00:00",2,131,59
1190,India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",CO,"21-10-2021 01:00:00",28,107,62
1191,India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",OZONE,"21-10-2021 01:00:00",1,25,3
1192,India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",PM10,"21-10-2021 01:00:00",129,185,173
1193,India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",NO2,"21-10-2021 01:00:00",NA,NA,NA
1194,India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",NH3,"21-10-2021 01:00:00",1,34,8
1195,India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",SO2,"21-10-2021 01:00:00",1,31,6
1196,India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",CO,"21-10-2021 01:00:00",1,9,3
1197,India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",OZONE,"21-10-2021 01:00:00",3,124,35
1198,India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",PM2.5,"21-10-2021 01:00:00",NA,NA,NA
1199,India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",PM10,"21-10-2021 01:00:00",1,27,6
1200,India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",NO2,"21-10-2021 01:00:00",2,4,3
1201,India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",NH3,"21-10-2021 01:00:00",NA,NA,NA
1202,India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",SO2,"21-10-2021 01:00:00",14,34,18
1203,India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",OZONE,"21-10-2021 01:00:00",1,31,16
1204,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",PM2.5,"21-10-2021 01:00:00",NA,NA,NA
1205,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",PM10,"21-10-2021 01:00:00",NA,NA,NA
1206,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",NO2,"21-10-2021 01:00:00",NA,NA,NA
1207,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",NH3,"21-10-2021 01:00:00",NA,NA,NA
1208,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",SO2,"21-10-2021 01:00:00",1,26,23
1209,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",CO,"21-10-2021 01:00:00",5,18,9
1210,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",OZONE,"21-10-2021 01:00:00",2,10,6
1211,India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",PM2.5,"21-10-2021 01:00:00",3,60,26
1212,India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",PM10,"21-10-2021 01:00:00",3,44,21
1213,India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",NO2,"21-10-2021 01:00:00",3,3,3
1214,India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",NH3,"21-10-2021 01:00:00",1,1,1
1215,India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",SO2,"21-10-2021 01:00:00",36,37,36
1216,India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",CO,"21-10-2021 01:00:00",6,26,16
1217,India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",OZONE,"21-10-2021 01:00:00",7,8,8
1218,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",PM10,"21-10-2021 01:00:00",22,135,46
1219,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",NO2,"21-10-2021 01:00:00",6,6,6
1220,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",NH3,"21-10-2021 01:00:00",2,2,2
1221,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",SO2,"21-10-2021 01:00:00",30,101,49
1222,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",CO,"21-10-2021 01:00:00",43,47,45
1223,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",OZONE,"21-10-2021 01:00:00",1,97,34
1224,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",PM2.5,"21-10-2021 01:00:00",8,171,84
1225,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",PM10,"21-10-2021 01:00:00",21,117,70
1226,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",NO2,"21-10-2021 01:00:00",21,34,26
1227,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",NH3,"21-10-2021 01:00:00",8,11,9
1228,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",SO2,"21-10-2021 01:00:00",6,23,12
1229,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",CO,"21-10-2021 01:00:00",15,42,30
1230,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",OZONE,"21-10-2021 01:00:00",8,74,20
1231,India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",PM2.5,"21-10-2021 01:00:00",31,208,63
1232,India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",PM10,"21-10-2021 01:00:00",26,120,59
1233,India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",NO2,"21-10-2021 01:00:00",4,28,15
1234,India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",NH3,"21-10-2021 01:00:00",2,5,3
1235,India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",SO2,"21-10-2021 01:00:00",1,55,14
1236,India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",CO,"21-10-2021 01:00:00",26,58,43
1237,India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",OZONE,"21-10-2021 01:00:00",20,78,42
1238,India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",PM2.5,"21-10-2021 01:00:00",21,286,162
1239,India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",PM10,"21-10-2021 01:00:00",74,201,152
1240,India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",NO2,"21-10-2021 01:00:00",2,164,72
1241,India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",NH3,"21-10-2021 01:00:00",4,6,5
1242,India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",SO2,"21-10-2021 01:00:00",5,49,22
1243,India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",CO,"21-10-2021 01:00:00",13,41,34
1244,India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",OZONE,"21-10-2021 01:00:00",3,62,31
1245,India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",PM2.5,"21-10-2021 01:00:00",31,83,56
1246,India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",PM10,"21-10-2021 01:00:00",29,250,109
1247,India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",NO2,"21-10-2021 01:00:00",12,22,18
1248,India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",SO2,"21-10-2021 01:00:00",5,11,8
1249,India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",CO,"21-10-2021 01:00:00",16,45,41
1250,India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",PM2.5,"21-10-2021 01:00:00",74,341,206
1251,India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",PM10,"21-10-2021 01:00:00",61,233,124
1252,India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",NO2,"21-10-2021 01:00:00",4,96,42
1253,India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",NH3,"21-10-2021 01:00:00",1,10,4
1254,India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",SO2,"21-10-2021 01:00:00",8,15,12
1255,India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",CO,"21-10-2021 01:00:00",2,122,25
1256,India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",OZONE,"21-10-2021 01:00:00",2,83,38
1257,India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",PM2.5,"21-10-2021 01:00:00",57,320,241
1258,India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",PM10,"21-10-2021 01:00:00",77,225,164
1259,India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",NO2,"21-10-2021 01:00:00",14,149,81
1260,India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",NH3,"21-10-2021 01:00:00",9,39,24
1261,India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",SO2,"21-10-2021 01:00:00",12,105,29
1262,India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",CO,"21-10-2021 01:00:00",8,80,57
1263,India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",OZONE,"21-10-2021 01:00:00",5,79,28
1264,India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",PM2.5,"21-10-2021 01:00:00",50,239,152
1265,India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",PM10,"21-10-2021 01:00:00",77,167,134
1266,India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",NO2,"21-10-2021 01:00:00",9,36,31
1267,India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",NH3,"21-10-2021 01:00:00",3,6,5
1268,India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",SO2,"21-10-2021 01:00:00",3,23,7
1269,India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",CO,"21-10-2021 01:00:00",12,55,42
1270,India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",OZONE,"21-10-2021 01:00:00",4,86,33
1271,India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB",PM2.5,"21-10-2021 01:00:00",21,371,163
1272,India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB",PM10,"21-10-2021 01:00:00",31,408,154
1273,India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB",NO2,"21-10-2021 01:00:00",6,7,7
1274,India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB",NH3,"21-10-2021 01:00:00",2,2,2
1275,India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB",SO2,"21-10-2021 01:00:00",7,103,20
1276,India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB",CO,"21-10-2021 01:00:00",36,78,64
1277,India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB",OZONE,"21-10-2021 01:00:00",2,45,8
1278,India,Punjab,Patiala,"Model Town, Patiala - PPCB",PM2.5,"21-10-2021 01:00:00",63,187,136
1279,India,Punjab,Patiala,"Model Town, Patiala - PPCB",PM10,"21-10-2021 01:00:00",107,169,136
1280,India,Punjab,Patiala,"Model Town, Patiala - PPCB",NO2,"21-10-2021 01:00:00",3,18,8
1281,India,Punjab,Patiala,"Model Town, Patiala - PPCB",NH3,"21-10-2021 01:00:00",3,7,5
1282,India,Punjab,Patiala,"Model Town, Patiala - PPCB",SO2,"21-10-2021 01:00:00",5,11,7
1283,India,Punjab,Patiala,"Model Town, Patiala - PPCB",CO,"21-10-2021 01:00:00",24,54,43
1284,India,Punjab,Patiala,"Model Town, Patiala - PPCB",OZONE,"21-10-2021 01:00:00",6,120,42
1285,India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",PM10,"21-10-2021 01:00:00",52,169,111
1286,India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",NO2,"21-10-2021 01:00:00",8,9,9
1287,India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",SO2,"21-10-2021 01:00:00",9,14,12
1288,India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",CO,"21-10-2021 01:00:00",14,35,24
1289,India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",PM2.5,"21-10-2021 01:00:00",38,327,131
1290,India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",PM10,"21-10-2021 01:00:00",45,155,89
1291,India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",NO2,"21-10-2021 01:00:00",15,98,52
1292,India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",NH3,"21-10-2021 01:00:00",2,7,4
1293,India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",SO2,"21-10-2021 01:00:00",4,23,12
1294,India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",CO,"21-10-2021 01:00:00",5,105,21
1295,India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",OZONE,"21-10-2021 01:00:00",2,62,36
1296,India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",PM2.5,"21-10-2021 01:00:00",50,89,65
1297,India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",PM10,"21-10-2021 01:00:00",59,98,75
1298,India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",NO2,"21-10-2021 01:00:00",25,76,44
1299,India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",NH3,"21-10-2021 01:00:00",8,15,10
1300,India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",SO2,"21-10-2021 01:00:00",7,22,13
1301,India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",CO,"21-10-2021 01:00:00",4,101,41
1302,India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",OZONE,"21-10-2021 01:00:00",9,91,23
1303,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",PM2.5,"21-10-2021 01:00:00",24,360,223
1304,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",PM10,"21-10-2021 01:00:00",84,416,219
1305,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",NO2,"21-10-2021 01:00:00",27,67,41
1306,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",NH3,"21-10-2021 01:00:00",5,13,8
1307,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",SO2,"21-10-2021 01:00:00",8,70,29
1308,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",CO,"21-10-2021 01:00:00",20,83,33
1309,India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",OZONE,"21-10-2021 01:00:00",2,50,13
1310,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",PM2.5,"21-10-2021 01:00:00",49,328,133
1311,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",PM10,"21-10-2021 01:00:00",87,204,124
1312,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",NO2,"21-10-2021 01:00:00",33,157,77
1313,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",NH3,"21-10-2021 01:00:00",6,60,18
1314,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",SO2,"21-10-2021 01:00:00",11,24,18
1315,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",CO,"21-10-2021 01:00:00",15,140,24
1316,India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",OZONE,"21-10-2021 01:00:00",9,94,54
1317,India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",PM2.5,"21-10-2021 01:00:00",72,332,192
1318,India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",PM10,"21-10-2021 01:00:00",109,266,162
1319,India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",NO2,"21-10-2021 01:00:00",NA,NA,NA
1320,India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",NH3,"21-10-2021 01:00:00",NA,NA,NA
1321,India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",SO2,"21-10-2021 01:00:00",NA,NA,NA
1322,India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",CO,"21-10-2021 01:00:00",2,100,41
1323,India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB",OZONE,"21-10-2021 01:00:00",12,66,31
1324,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",PM2.5,"21-10-2021 01:00:00",44,291,98
1325,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",PM10,"21-10-2021 01:00:00",87,224,116
1326,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",NO2,"21-10-2021 01:00:00",8,124,54
1327,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",NH3,"21-10-2021 01:00:00",2,67,17
1328,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",SO2,"21-10-2021 01:00:00",14,39,23
1329,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",CO,"21-10-2021 01:00:00",13,141,33
1330,India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",OZONE,"21-10-2021 01:00:00",6,86,57
1331,India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",PM2.5,"21-10-2021 01:00:00",50,281,132
1332,India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",PM10,"21-10-2021 01:00:00",76,157,126
1333,India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",NO2,"21-10-2021 01:00:00",23,72,41
1334,India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",SO2,"21-10-2021 01:00:00",5,20,12
1335,India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",CO,"21-10-2021 01:00:00",11,102,44
1336,India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",OZONE,"21-10-2021 01:00:00",12,49,29
1337,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",PM2.5,"21-10-2021 01:00:00",53,141,75
1338,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",PM10,"21-10-2021 01:00:00",59,115,80
1339,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",NO2,"21-10-2021 01:00:00",32,34,32
1340,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",NH3,"21-10-2021 01:00:00",8,10,9
1341,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",SO2,"21-10-2021 01:00:00",10,14,12
1342,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",CO,"21-10-2021 01:00:00",3,56,21
1343,India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",OZONE,"21-10-2021 01:00:00",22,73,54
1344,India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",PM2.5,"21-10-2021 01:00:00",9,277,111
1345,India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",PM10,"21-10-2021 01:00:00",42,166,95
